label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
70.7,1.958497219,1.98155037,1.997693725,1.869098576,2.061148475,2.061497273,2.060876101,2.037968951,2.000392613,2.013674111,1.979845626,2.017166148,1.950979301,2.046186961,2.101862946,8
21.5,2.547297006,2.740869477,2.901484294,3.04455793,3.24071464,3.293338757,3.277248123,3.289839877,3.320682315,3.412248704,3.42220111,3.507928495,3.362151176,3.365598378,3.555929584,2
37.6,2.744304627,2.796274063,2.808543819,2.453923934,2.882039137,2.899805812,2.919508632,2.914632906,2.875459331,2.901508241,2.826274428,2.860192455,2.728399934,2.798192895,2.883263527,5
32.3,3.038362572,3.027600426,2.94145715,2.592961536,3.123343119,3.171071915,3.220023079,3.268457492,3.270029653,3.260464093,3.201322681,3.198961642,3.026431748,3.021771623,3.094052158,6
27.9,2.871355173,2.929223199,2.880734009,2.576535933,3.060495998,3.109267398,3.167546196,3.203431813,3.208264012,3.223583502,3.203615613,3.178636102,3.028615736,3.0055627,3.0815362,6
36.2,2.903807956,2.957029533,2.938605388,2.736805032,3.131017196,3.181864239,3.228703086,3.273675608,3.257933747,3.259810977,3.256422553,3.261025349,3.106251956,3.104485712,3.206582764,6
25.5,2.327266326,2.409943859,2.450023263,2.420430681,2.703692889,2.787530792,2.861997716,2.935172288,2.925375277,2.90734826,2.898023936,2.983549273,2.872895703,2.924272075,3.059846711,4
20.5,1.740905298,1.794937071,1.810573078,1.79590216,2.014600096,2.102457519,2.227883972,2.378452613,2.454032813,2.49608209,2.529554591,2.615955661,2.515190802,2.581124212,2.697142714,7
23.6,1.899005059,2.067851914,2.253709839,2.511721243,2.820859597,3.013303827,3.088510623,3.110412342,3.085869441,3.173178064,3.169551329,3.264560076,3.107937899,3.117395559,3.337590072,3
24.3,1.330169154,1.33815265,1.318372003,1.40484298,1.440036556,1.59085404,1.747407035,1.882916138,1.987592703,2.080101972,2.136563663,2.243729529,2.183906802,2.259872775,2.412533094,4
21.3,2.66279629,2.824763976,2.958369899,3.048201907,3.253800695,3.322072701,3.32455024,3.344709004,3.35480718,3.429758144,3.436879205,3.506170496,3.373831983,3.386266026,3.57818354,2
24.2,1.706583224,1.85867777,2.034598283,2.308327827,2.597426373,2.804929106,2.927273808,3.021070581,3.023122359,3.062269122,3.04131858,3.144252179,2.99692571,3.012430258,3.229802453,3
35.7,3.059743816,3.084175471,3.030089523,2.720810342,3.194737117,3.23830095,3.284969916,3.319912601,3.323878868,3.330126777,3.28948939,3.273134396,3.11701854,3.094813459,3.184077862,6
24.2,1.280238949,1.275803088,1.280349919,1.418096402,1.601300883,1.818204026,1.997792691,2.114686651,2.187595046,2.265764965,2.294616374,2.3843902,2.312277592,2.370195222,2.519779519,4
85.4,2.380443833,2.419087547,2.455683017,2.174910192,2.508235335,2.498819047,2.518826809,2.533466562,2.470507791,2.476136986,2.369680059,2.39804523,2.300277398,2.420517044,2.487735911,5
24.7,2.005892465,2.052596153,2.107028987,1.873901844,2.188782998,2.182425303,2.185230666,2.175986212,2.112270718,2.079501448,1.992722071,2.009207318,1.958906666,2.060611711,2.098817529,5
21.3,3.206938858,3.186087253,3.110797428,2.764713106,3.249585541,3.282467835,3.337937028,3.380930633,3.366286117,3.337411062,3.284780147,3.279230573,3.117494377,3.122351951,3.200087641,6
20.6,1.796072953,1.838893937,1.86287682,1.837595858,2.076808042,2.174734253,2.316032861,2.460587438,2.528460835,2.579094488,2.57870823,2.63914756,2.528927201,2.595134236,2.721226181,7
0.1,1.357961242,1.644403099,1.867397465,2.126913212,2.40240505,2.550651346,2.665698,2.754588894,2.857192107,2.99431002,3.068507734,3.234213714,3.062862061,2.98943011,3.022075918,1
3.1,2.14043035,2.328278552,2.497963223,2.573178725,2.641662714,2.578783938,2.619956842,2.470583917,2.497455949,2.723831843,2.748916081,2.629562026,2.607556196,2.590976688,2.65843244,3
3.4,3.446980352,3.493789532,3.522658666,3.549891566,3.632171864,3.652227509,3.762575708,3.587483725,3.5958014,3.75128265,3.738070135,3.624300473,3.716743981,3.725743793,3.745525789,9
10.4,3.57429716,3.592178936,3.563907151,3.539674734,3.576398779,3.56610098,3.612139234,3.46223137,3.49004066,3.592165514,3.565139653,3.489136638,3.547339124,3.534470958,3.60387425,9
4.8,3.362849394,3.391603644,3.413831188,3.381543293,3.368119437,3.324416945,3.368944396,3.216480427,3.25751358,3.457734206,3.467782751,3.362567817,3.348856598,3.28930253,3.27254822,3
10.7,2.97340008,3.051671879,3.07290731,3.041940227,3.118282026,3.122801323,3.22745099,3.070939445,3.08074916,3.298657648,3.310986595,3.190204833,3.239440581,3.257660192,3.258638921,3
10,3.567350741,3.595892396,3.582617468,3.584201219,3.648563382,3.655762077,3.717682318,3.573503248,3.606774978,3.712903125,3.682615132,3.59979638,3.675679002,3.677913544,3.735171717,9
7.8,3.595085623,3.621556815,3.605016716,3.604461184,3.670145192,3.679627323,3.741868455,3.598926738,3.632483082,3.746633254,3.70865646,3.614481476,3.683491978,3.680196444,3.733853787,9
1.2,1.34602432,1.489293258,1.605449862,1.66236643,1.775534012,1.86581012,1.94447797,1.856707593,1.827648814,1.954559547,1.975474658,1.942142404,2.020180771,2.047258355,2.066883593,4
13.2,3.171071915,3.220023079,3.268457492,3.270029653,3.260464093,3.201322681,3.198961642,3.026431748,3.021771623,3.094052158,3.023393313,2.960905555,2.954220359,2.897390965,2.90714604,6
4.8,1.566854684,1.707766565,1.819652729,1.914643711,1.982689502,2.012824323,2.123438108,2.096542187,2.193535474,2.354545169,2.444461136,2.442359694,2.493246736,2.476711746,2.453147215,7
18.9,2.168556398,2.325038388,2.460968334,2.548505953,2.607346944,2.590579499,2.656640507,2.529957766,2.569498368,2.767548997,2.829699333,2.753624265,2.771441072,2.714695929,2.690415008,3
6.6,2.699604408,2.804507649,2.874477681,2.894962178,2.925171808,2.907718083,2.976812272,2.846524196,2.871511247,3.032599353,3.058906877,2.979017298,2.987245343,2.939009787,2.917017641,3
11.8,3.115727402,3.184268993,3.204115431,3.178883938,3.211373761,3.202499974,3.291778961,3.177384146,3.226047219,3.328029104,3.374486782,3.318248847,3.410700855,3.420799576,3.435402103,5
10.7,2.579945284,2.682200654,2.779117726,2.784212306,2.783244598,2.784731677,2.810401427,2.6827493,2.66250185,2.734387496,2.668042435,2.538476674,2.512598353,2.425902916,2.371690598,6
7.5,2.826036022,2.906488258,2.958863819,2.951625743,2.94978683,2.903169329,2.901776791,2.740964954,2.723675003,2.766578654,2.661154025,2.587485329,2.592489471,2.518876753,2.515552455,6
3.3,2.860607036,2.963721526,2.993255061,2.956759188,3.003418387,3.0019156,3.117041598,2.971751432,2.984938222,3.195321985,3.192553434,3.067122092,3.146100508,3.1970858,3.191419165,3
10.2,3.334350395,3.328014552,3.348751013,3.368129623,3.443634003,3.452370627,3.531113222,3.393524308,3.404006082,3.593247292,3.587109744,3.465955259,3.512646788,3.494821158,3.509907613,2
4.5,3.476038867,3.530959595,3.548355594,3.56186693,3.635701079,3.632414251,3.696231102,3.532502405,3.551698366,3.65984216,3.677909627,3.62048374,3.730531355,3.74433614,3.775917038,9
2.4,3.391049007,3.430455204,3.411166292,3.403526211,3.495886137,3.507233311,3.58772865,3.410545152,3.405818668,3.527419203,3.573047782,3.508540848,3.634783,3.651344324,3.665081839,9
2.8,3.233531546,3.316191927,3.33999978,3.342112857,3.414066084,3.444817275,3.575084518,3.415267443,3.434157271,3.597203651,3.630653199,3.512923355,3.647183568,3.700689178,3.727950213,9
3.4,3.553868508,3.583667816,3.60772097,3.581045428,3.559795222,3.510880504,3.551129224,3.404678565,3.428257522,3.596414482,3.573922391,3.478228684,3.49426906,3.428123034,3.407039692,6
3.8,0.977002268,1.016394795,1.020649391,1.060998571,1.131089667,1.195777472,1.30261513,1.318200412,1.44748885,1.635528923,1.728993216,1.715109871,1.739798545,1.716469313,1.700630711,7
1.5,1.622902172,1.784280046,1.928629394,1.990589684,2.095780034,2.123656141,2.175935839,2.029130914,2.008396516,2.165230807,2.223492124,2.18400653,2.195264559,2.160200924,2.13908335,4
7.7,3.188524815,3.232510905,3.264522944,3.243264742,3.223812871,3.184531655,3.254827455,3.102030022,3.126106619,3.302206793,3.337767492,3.259093732,3.256077455,3.187807954,3.167576305,3
11.3,3.053605336,3.121341242,3.149392553,3.157650262,3.171564631,3.120893203,3.193238198,3.041682099,3.069765703,3.257348836,3.294776552,3.215542488,3.227029006,3.162762083,3.137052575,3
13.4,2.970628813,3.023621809,3.019718287,2.989140435,3.037479936,3.036207435,3.116866468,3.005359442,3.05775726,3.159563946,3.210761928,3.150861795,3.228142419,3.241068324,3.269207154,5
1.5,3.051003316,3.064978401,3.06510638,3.116059159,3.239372325,3.286129227,3.383156692,3.176663693,3.164173634,3.281652809,3.330576328,3.259028025,3.463375247,3.512166831,3.545836084,5
12.4,3.460958855,3.481147794,3.496968567,3.475490196,3.459616773,3.401256308,3.452609809,3.319641445,3.384623281,3.601451894,3.599493233,3.490832216,3.492106694,3.436987778,3.418852927,3
3.2,3.410664288,3.476296857,3.482282114,3.483122629,3.55473451,3.549113094,3.614605188,3.458513605,3.474483599,3.589532518,3.623602377,3.560583498,3.682866432,3.692604513,3.714387629,9
3,3.211235747,3.282503061,3.338772034,3.372894789,3.446567793,3.461399818,3.580196955,3.401578122,3.421360752,3.599504386,3.640328634,3.542717617,3.665442021,3.672296416,3.682410626,2
3,3.321486511,3.392670536,3.406377639,3.407969466,3.483694887,3.512660541,3.639022948,3.474794566,3.482623798,3.629700365,3.649828293,3.52762969,3.660518932,3.725367625,3.757487039,9
8.3,3.410578152,3.442446091,3.470999225,3.468733226,3.461625262,3.408038545,3.405388099,3.245400385,3.238014244,3.339165278,3.307884983,3.209536887,3.19831869,3.141436164,3.156462933,6
4.8,3.493632568,3.553386549,3.578142551,3.593875421,3.67572892,3.701529948,3.795711534,3.609165627,3.608332776,3.735049722,3.722041381,3.613808024,3.711815042,3.737469913,3.776161073,9
1.2,2.858485467,2.911101801,2.900738002,2.939784605,3.074635216,3.210498629,3.500042546,3.392065604,3.371921816,3.505871644,3.529298622,3.401880818,3.534601477,3.554342589,3.544317744,9
6,3.519221853,3.532960844,3.506357007,3.478441537,3.494847905,3.464287874,3.489507949,3.336990103,3.366277863,3.470846927,3.458180119,3.402466396,3.466918439,3.466740446,3.545357979,9
14.2,3.514577317,3.552365824,3.553213128,3.55397325,3.61701182,3.640895496,3.728820129,3.586928938,3.607323119,3.777947666,3.751691917,3.621969644,3.664032733,3.630737231,3.634090625,9
2.3,3.248091537,3.267521603,3.247146563,3.26695482,3.377388048,3.404025986,3.493336567,3.299740906,3.289016455,3.412703284,3.470365029,3.381756849,3.535055966,3.567609359,3.593140895,9
1.6,2.736756395,2.770093007,2.730438242,2.71360074,2.781644579,2.796392313,2.900090046,2.744179264,2.778504642,2.981247463,3.047793895,3.000459657,3.13037232,3.131681476,3.11215717,2
3.9,3.301145242,3.375099432,3.415398055,3.43205255,3.506384726,3.530172755,3.646776256,3.466981471,3.487192079,3.651859686,3.674999986,3.567130511,3.678951906,3.700631035,3.736328702,2
9.9,3.013303827,3.088510623,3.110412342,3.085869441,3.173178064,3.169551329,3.264560076,3.107937899,3.117395559,3.337590072,3.359194677,3.246908971,3.280555581,3.273813445,3.275092684,3
10.8,3.579628335,3.6122968,3.612808926,3.630011178,3.713122046,3.74772097,3.8308192,3.667809162,3.671956276,3.809985041,3.7788761,3.654105821,3.718645122,3.707040797,3.717443155,9
33.1,2.751542483,2.816209951,2.823980523,2.791709257,2.776690447,2.729569328,2.753555267,2.633448234,2.64279936,2.702637559,2.616798788,2.578265696,2.563973337,2.531184308,2.550450491,6
32.6,2.899805812,2.919508632,2.914632906,2.875459331,2.901508241,2.826274428,2.860192455,2.728399934,2.798192895,2.883263527,2.887009613,2.877758559,2.940977547,2.970097101,3.084415779,5
34.2,2.8222719,2.868473032,2.885384913,2.856364207,2.868169364,2.78687723,2.796901054,2.655574402,2.711541735,2.777562782,2.759332783,2.743845372,2.808152142,2.817973154,2.906323835,5
24.2,2.899189313,2.960939534,3.030921623,3.025427237,3.016869238,3.000159104,3.065473062,2.957012663,2.982944283,3.108755546,3.090466008,2.978737869,2.959489409,2.874867117,2.856431602,6
31.5,2.08881304,2.21937317,2.332878912,2.403909318,2.45639487,2.464002847,2.55669811,2.473375233,2.526804286,2.678506449,2.693711871,2.61594907,2.623279549,2.583833155,2.570596252,4
36.9,3.442089484,3.485562909,3.485870962,3.499461644,3.560759018,3.553774804,3.619048097,3.471093728,3.504177571,3.608631778,3.613042933,3.56547266,3.659804775,3.668315974,3.728384031,9
49.9,2.498819047,2.518826809,2.533466562,2.470507791,2.476136986,2.369680059,2.39804523,2.300277398,2.420517044,2.487735911,2.507610909,2.469819871,2.536837256,2.635562602,2.738237856,5
32,1.59085404,1.747407035,1.882916138,1.987592703,2.080101972,2.136563663,2.243729529,2.183906802,2.259872775,2.412533094,2.454536054,2.4097492,2.417543374,2.365382423,2.348143805,4
45.8,2.182425303,2.185230666,2.175986212,2.112270718,2.079501448,1.992722071,2.009207318,1.958906666,2.060611711,2.098817529,2.076484912,2.034379722,2.063756101,2.193340894,2.331896563,5
21.7,3.104497445,3.155181583,3.200782625,3.209806893,3.243455679,3.196707486,3.267032522,3.117352718,3.153369955,3.370805634,3.402018679,3.3115925,3.33002985,3.278441139,3.266075768,3
69.8,2.737999537,2.754217821,2.758630036,2.710306933,2.735013539,2.633785359,2.643827349,2.517728936,2.577367539,2.664361528,2.677071521,2.674246332,2.707470774,2.746249014,2.889165963,5
21,2.850341668,2.912952823,2.922863488,2.911276744,2.925360788,2.859840632,2.871306853,2.72817369,2.762740904,2.818489416,2.778369917,2.750570755,2.810444834,2.80788315,2.874704135,5
46.5,2.061497273,2.060876101,2.037968951,2.000392613,2.013674111,1.979845626,2.017166148,1.950979301,2.046186961,2.101862946,2.128441127,2.129595362,2.18406401,2.237263293,2.29540323,5
64,2.444724109,2.473068699,2.472166795,2.407011564,2.405000529,2.276132882,2.275829029,2.170106052,2.258800717,2.332717129,2.331447871,2.316263553,2.288570893,2.37689546,2.553047535,5
12.2,3.523025827,3.563391888,3.416082143,3.451103373,3.558843619,3.54106745,3.482565176,3.552292309,3.562347177,3.646232557,3.712978413,3.768234206,3.739891239,3.737797378,3.695178296,9
1.7,2.898023936,2.983549273,2.872895703,2.924272075,3.059846711,3.062740463,2.958963012,2.929209603,2.857256089,2.835285357,2.849018338,2.918320753,2.931809376,2.896459253,2.814144549,0
4.6,3.122801323,3.22745099,3.070939445,3.08074916,3.298657648,3.310986595,3.190204833,3.239440581,3.257660192,3.258638921,3.368890466,3.490830871,3.57143291,3.618658277,3.563770503,3
4.6,3.736293521,3.804496466,3.65392324,3.670479935,3.822332706,3.789798166,3.65867737,3.696948247,3.645600252,3.645234675,3.713558363,3.776685745,3.801963864,3.834718948,3.792468789,9
2.1,3.045578745,3.103889493,2.985698947,3.062078637,3.163495351,3.16646086,3.144572821,3.222579677,3.243650037,3.324987912,3.35821066,3.373501254,3.314820247,3.3038248,3.288008972,5
2,2.123656141,2.175935839,2.029130914,2.008396516,2.165230807,2.223492124,2.18400653,2.195264559,2.160200924,2.13908335,2.250662564,2.395471487,2.490429088,2.514225984,2.475324681,4
7,3.159313293,3.233306759,3.086922334,3.114321445,3.333143697,3.365814703,3.270975218,3.294243501,3.251363499,3.239270144,3.32721308,3.45161892,3.525415469,3.551288619,3.49456874,3
1.3,3.123974571,3.202273595,3.096048491,3.172517276,3.278165114,3.320254246,3.285798604,3.370134235,3.377845458,3.400801977,3.39399607,3.372416176,3.292123704,3.258026333,3.193602423,5
3.6,3.671655992,3.741042626,3.570374431,3.579937231,3.690697701,3.697356452,3.624571957,3.741898898,3.76253956,3.78748763,3.820658669,3.832109003,3.818719542,3.843936431,3.805825728,9
2.2,2.114743835,2.179749201,2.062969979,2.06812712,2.224347797,2.287124293,2.252120186,2.254510972,2.207479254,2.175038435,2.256472696,2.368032739,2.478930361,2.525100355,2.495242251,4
16.8,1.342217234,1.451166238,1.506577512,1.647392616,1.822889093,1.934706254,1.988444968,2.082178491,2.096418355,2.076505867,2.083673825,2.105654991,2.152061637,2.19037068,2.202869366,7
10.3,3.56610098,3.612139234,3.46223137,3.49004066,3.592165514,3.565139653,3.489136638,3.547339124,3.534470958,3.60387425,3.695857819,3.773782681,3.772369711,3.772762953,3.725570402,9
5.9,3.324839363,3.395074436,3.242712932,3.250906463,3.460051256,3.478730666,3.358241243,3.382391728,3.361721975,3.387281511,3.505586979,3.613706396,3.696068004,3.743374446,3.68672429,3
10.3,3.183314668,3.253621875,3.09947932,3.131917518,3.327863649,3.368121147,3.286406989,3.295783178,3.226969018,3.208238211,3.299665591,3.426566537,3.480867405,3.485566514,3.401120675,3
14.4,3.270883155,3.340717718,3.193998383,3.228465448,3.445420301,3.470278529,3.374047137,3.397931372,3.348439824,3.340011636,3.428217534,3.541481236,3.60309064,3.61651526,3.553041875,3
3.9,3.464287874,3.489507949,3.336990103,3.366277863,3.470846927,3.458180119,3.402466396,3.466918439,3.466740446,3.545357979,3.621703575,3.689444935,3.68217075,3.693982053,3.651124563,9
4,3.745274417,3.821326062,3.660405962,3.677660207,3.806586947,3.767807627,3.655302215,3.728649436,3.716432973,3.750155697,3.817425836,3.862928306,3.857990283,3.872478787,3.821638889,9
3.4,2.193515082,2.304432665,2.250786126,2.344456921,2.501317406,2.599113668,2.591462122,2.625833635,2.596695503,2.568109676,2.567284273,2.628120702,2.673883509,2.696364117,2.659656492,7
2.4,3.649118744,3.749754709,3.568240712,3.568865678,3.693121851,3.689811326,3.57811566,3.691143048,3.741412737,3.77025183,3.793105093,3.790809281,3.780196496,3.834329395,3.79898032,9
2.1,3.238033585,3.293094127,3.178959091,3.253828024,3.361911179,3.371606752,3.352343502,3.445913711,3.462285562,3.521430212,3.558870215,3.588493879,3.535425619,3.51668733,3.471826309,5
4.6,3.341939123,3.429775444,3.243929766,3.244097082,3.362037826,3.404630379,3.318703653,3.47215577,3.514854437,3.557195772,3.605189547,3.587596924,3.537398594,3.534459027,3.44116704,9
15.8,3.536808874,3.583863649,3.44196575,3.473208788,3.643356542,3.623453311,3.52378506,3.543754291,3.475690715,3.446688405,3.485039992,3.568900186,3.603376904,3.620020298,3.580329534,3
9.3,2.397852269,2.459789224,2.385984483,2.423829533,2.535711125,2.516133909,2.427679049,2.401872745,2.323314454,2.269089971,2.27610079,2.318695769,2.301245212,2.236439816,2.12181281,0
1.3,1.560355304,1.666530147,1.606913806,1.653757797,1.7566973,1.770332193,1.72578327,1.758655578,1.723648198,1.672156253,1.671897241,1.685747874,1.784755093,1.833104614,1.816518387,4
3,3.384974497,3.482658657,3.312233433,3.312904566,3.497884887,3.510587211,3.419740973,3.541062853,3.555800795,3.552029827,3.650578894,3.733801179,3.784912063,3.841899275,3.788415342,9
